Name,Price,MAV144,MAV12
1/01/1979,226,226,226
2/01/1979,226.8,226.2666667,226.2666667
3/01/1979,218.6,224.35,224.35
4/01/1979,223.2,224.11,224.11
5/01/1979,225.5,224.3416667,224.3416667
8/01/1979,223.1,224.1642857,224.1642857
9/01/1979,224,224.14375,224.14375
10/01/1979,220.7,223.7611111,223.7611111
11/01/1979,220.7,223.45,223.45
12/01/1979,217.6,222.9181818,222.9181818
15/01/1979,216.9,222.4125,222.4125
16/01/1979,220.7,222.2769231,240.8
17/01/1979,227.3,222.6321429,240.9041667
18/01/1979,231.8,223.24,241.3833333
19/01/1979,230.6,223.696875,241.6958333
22/01/1979,235,224.3617647,243.0625
23/01/1979,230,224.675,243.6333333
24/01/1979,236.1,225.2763158,244.5166667
25/01/1979,233.9,225.705,245.4125
26/01/1979,235.5,226.1690476,246.3666667
29/01/1979,235.2,226.5795455,247.575
30/01/1979,233.5,226.8804348,248.6458333
31/01/1979,233.7,227.1645833,249.9875
1/02/1979,229.4,227.252,251.0291667
2/02/1979,230.3,227.3692308,251.8333333
5/02/1979,243.1,227.9518519,253.1541667
6/02/1979,244.5,228.5428571,254.2166667
7/02/1979,251.6,229.337931,255.9708333
8/02/1979,250.5,230.0433333,257.2625
9/02/1979,246.8,230.5822581,258.6583333
12/02/1979,244.3,231.009375,259.3375
13/02/1979,240.6,231.3,259.9
14/02/1979,240.7,231.575,260.3333333
15/02/1979,247.8,232.0371429,261.3791667
16/02/1979,247.1,232.4541667,262.5083333
19/02/1979,248.1,232.877027,263.7083333
20/02/1979,247,233.2486842,265.1791667
21/02/1979,250.8,233.6974359,266.8833333
22/02/1979,252.4,234.16375,267.6541667
23/02/1979,251,234.5743902,268.1958333
26/02/1979,248.6,234.9083333,267.9458333
27/02/1979,247.9,235.2104651,267.7291667
28/02/1979,251.3,235.5761364,268.1083333
1/03/1979,248.8,235.87,268.4875
2/03/1979,248,236.1336957,269.1041667
5/03/1979,238.2,236.1765957,268.8958333
6/03/1979,239.8,236.2510417,268.2291667
7/03/1979,242.3,236.3734694,267.8291667
8/03/1979,239.2,236.43,267.0875
9/03/1979,241,236.5196078,266.5875
12/03/1979,240,236.5865385,265.6916667
13/03/1979,239.1,236.6339623,264.5875
14/03/1979,239.5,236.687037,263.6291667
15/03/1979,240.1,236.7490909,262.9208333
16/03/1979,244,236.8785714,262.5958333
19/03/1979,242.3,236.972807,261.8416667
20/03/1979,242.1,237.0612069,261.2833333
21/03/1979,239.9,237.109322,260.6083333
22/03/1979,242.9,237.205,261
23/03/1979,242.5,237.2918033,261.2291667
26/03/1979,245.3,237.4201613,261.4791667
27/03/1979,244.4,237.5301587,261.9083333
28/03/1979,244.4,237.6375,262.1916667
29/03/1979,241.5,237.6969231,262.3166667
30/03/1979,240.1,237.7333333,262.4
2/04/1979,239.7,237.7626866,262.4166667
3/04/1979,240,237.7955882,262.4083333
4/04/1979,239.8,237.823913,262.0541667
5/04/1979,240.7,237.8642857,261.9208333
6/04/1979,239.8,237.8908451,261.725
9/04/1979,240.2,237.9229167,261.75
10/04/1979,239.8,237.9479452,261.4916667
11/04/1979,238.4,237.9533784,261.1458333
12/04/1979,234,237.9,260.2041667
13/04/1979,234,237.8480263,259.3375
16/04/1979,234,237.7974026,258.4666667
17/04/1979,231.9,237.7217949,257.6666667
18/04/1979,233.2,237.664557,257.0916667
19/04/1979,240.9,237.705,257.1916667
20/04/1979,236.4,237.6888889,256.8916667
23/04/1979,236.9,237.6786585,256.65
24/04/1979,239.7,237.703012,256.5708333
25/04/1979,241.8,237.7517857,256.7416667
26/04/1979,242.2,237.8041176,256.9083333
27/04/1979,243.7,237.8726744,257.2375
30/04/1979,245.3,237.958046,257.8166667
1/05/1979,247.3,238.0642045,258.9291667
2/05/1979,246.3,238.1567416,259.9583333
3/05/1979,246.5,238.2494444,261.0041667
4/05/1979,248.5,238.3615385,262.3833333
7/05/1979,248.5,238.4711957,263.6541667
8/05/1979,249,238.583871,264.325
9/05/1979,248,238.6835106,265.2875
10/05/1979,252.3,238.8263158,266.5708333
11/05/1979,251.5,238.9583333,267.5541667
14/05/1979,251,239.0824742,268.3208333
15/05/1979,255.5,239.25,269.4291667
16/05/1979,256.5,239.4242424,270.4958333
17/05/1979,256.8,239.598,271.4541667
18/05/1979,256.4,239.7643564,272.2125
21/05/1979,262,239.9823529,273.5208333
22/05/1979,265.4,240.2291262,275.0958333
23/05/1979,264.2,240.4591346,276.4041667
24/05/1979,263.8,240.6809524,277.6791667
25/05/1979,270.6,240.9632075,279.4833333
28/05/1979,270.6,241.2401869,281.3708333
29/05/1979,273.8,241.5416667,283.1666667
30/05/1979,270.3,241.8050459,284.7291667
31/05/1979,274.6,242.1031818,286.6958333
1/06/1979,275.1,242.4004505,288.3291667
4/06/1979,272.9,242.6727679,289.6958333
5/06/1979,274.8,242.9566372,291.1916667
6/06/1979,280,243.2815789,293.1583333
7/06/1979,276.1,243.5665217,294.3291667
8/06/1979,280,243.8806034,295.5458333
11/06/1979,282.4,244.2094017,297.0625
12/06/1979,277.8,244.4936441,298.2291667
13/06/1979,276.6,244.7634454,298.7291667
14/06/1979,279,245.04875,299.4291667
15/06/1979,280,245.3376033,299.9458333
18/06/1979,278,245.6053279,300.5916667
19/06/1979,280.3,245.8873984,301.0666667
20/06/1979,281.4,246.1733871,301.5875
21/06/1979,282.3,246.4624,302.3708333
22/06/1979,283.5,246.7559524,303.0958333
25/06/1979,283.9,247.0480315,303.4166667
26/06/1979,281.5,247.3167969,303.8666667
27/06/1979,281.8,247.5841085,304.0166667
28/06/1979,275.9,247.8019231,303.4791667
29/06/1979,277.5,248.028626,303.4583333
2/07/1979,282.5,248.2897727,303.95
3/07/1979,281.4,248.5383459,304.1458333
4/07/1979,283.5,248.7992537,304.4375
5/07/1979,288.3,249.0914815,305.2916667
6/07/1979,290.3,249.3941176,306.1208333
9/07/1979,287.9,249.6748175,306.6625
10/07/1979,290.5,249.9706522,307.3458333
11/07/1979,290.3,250.2607914,307.9166667
12/07/1979,290.8,250.55,308.4916667
13/07/1979,287.5,250.8117021,308.9916667
16/07/1979,292.8,251.1073944,309.9083333
17/07/1979,296.3,251.4234266,311.6083333
18/07/1979,302.2,251.7756944,313.6625
19/07/1979,299.2,252.2836806,315.05
20/07/1979,298.8,252.7888889,316.5
23/07/1979,304.9,253.33125,318.2833333
24/07/1979,305.3,253.9329861,319.7
25/07/1979,303.4,254.4899306,320.7916667
26/07/1979,305.2,255.0434028,322.2375
27/07/1979,305.8,255.6177083,323.5125
30/07/1979,301.4,256.1552083,324.4375
31/07/1979,296.5,256.68125,324.9125
1/08/1979,290.1,257.1635417,325.1333333
2/08/1979,291.5,257.6767361,325.025
3/08/1979,286.5,258.1604167,324.2083333
6/08/1979,282.7,258.5913194,322.5875
7/08/1979,285.1,258.9930556,321.4166667
8/08/1979,289,259.390625,320.6041667
9/08/1979,297.1,259.8527778,319.9541667
10/08/1979,303.8,260.3302083,319.8291667
13/08/1979,298.8,260.8076389,319.4458333
14/08/1979,292,261.1958333,318.3458333
15/08/1979,301.9,261.6680556,318.0166667
16/08/1979,297.9,262.1013889,317.7208333
17/08/1979,300.6,262.5552083,318.0625
20/08/1979,298.8,263.0083333,318.7833333
21/08/1979,300.5,263.4722222,319.5333333
22/08/1979,311,264.0392361,321.575
23/08/1979,310.1,264.5930556,323.8541667
24/08/1979,314.8,265.090625,326.325
27/08/1979,314.8,265.5784722,328.4708333
28/08/1979,316.8,266.0309028,330.1083333
29/08/1979,315.2,266.4802083,331.0625
30/08/1979,319.2,266.9829861,332.7625
31/08/1979,315.1,267.475,334.6875
3/09/1979,322.9,268.0465278,336.4416667
4/09/1979,325,268.6322917,338.7041667
5/09/1979,329,269.1965278,341.075
6/09/1979,335.5,269.8107639,344.1375
7/09/1979,329.2,270.3736111,346.525
10/09/1979,336.3,270.99375,348.6333333
11/09/1979,339.5,271.6100694,351.0875
12/09/1979,337.1,272.1986111,352.95
13/09/1979,333,272.7677083,354.4666667
14/09/1979,345.8,273.4427083,356.8875
17/09/1979,351.8,274.1638889,359.9333333
18/09/1979,375.8,275.028125,364.65
19/09/1979,369,275.8628472,369.1416667
20/09/1979,380,276.7795139,373.9
21/09/1979,369,277.6881944,377.5666667
24/09/1979,380.4,278.6649306,381.85
25/09/1979,376.7,279.5986111,385.2833333
26/09/1979,373.8,280.5329861,389
27/09/1979,395.5,281.6059028,393.9333333
28/09/1979,397.3,282.6979167,398.7458333
1/10/1979,414.8,283.9177083,405.2166667
2/10/1979,426,285.2128472,412.9708333
3/10/1979,402,286.3371528,417.6541667
4/10/1979,384,287.309375,420.3416667
5/10/1979,385,288.3006944,421.1125
8/10/1979,372,289.2027778,421.3625
9/10/1979,385.8,290.2159722,421.8458333
10/10/1979,413,291.3975694,425.5125
11/10/1979,401.5,292.5017361,427.2708333
12/10/1979,395,293.5416667,428.7958333
15/10/1979,402.9,294.6427083,431.225
16/10/1979,394.3,295.6833333,431.1208333
17/10/1979,386,296.6868056,430.1833333
18/10/1979,380.5,297.6618056,427.3291667
19/10/1979,393,298.7263889,424.5791667
22/10/1979,392,299.7819444,423.7458333
23/10/1979,385,300.790625,423.8291667
24/10/1979,395,301.8625,424.6625
25/10/1979,391.8,302.9184028,426.3125
26/10/1979,375,303.8545139,425.4125
29/10/1979,374,304.7868056,422.1625
30/10/1979,377.6,305.7538194,420.1708333
31/10/1979,382,306.7819444,419.0875
1/11/1979,378.5,307.7857639,417.0541667
2/11/1979,372.8,308.75,415.2666667
5/11/1979,381,309.7854167,414.85
6/11/1979,384.3,310.8347222,415.1666667
7/11/1979,395,311.9048611,415.3333333
8/11/1979,389.5,312.9680556,415.125
9/11/1979,389.5,314.028125,415.5
12/11/1979,393.3,315.0944444,415.3541667
13/11/1979,387.2,316.1041667,414.9708333
14/11/1979,390,317.1305556,416.2208333
15/11/1979,386,318.11875,417.2208333
16/11/1979,390.4,319.1260417,418.2833333
19/11/1979,389.9,320.1159722,418.9375
20/11/1979,387.8,321.0982639,419.7083333
21/11/1979,396.2,322.1375,421.6541667
22/11/1979,393.2,323.1423611,422.6666667
23/11/1979,392,324.1392361,423.3083333
26/11/1979,395.3,325.1552083,423.3291667
27/11/1979,393.8,326.1677083,423.6833333
28/11/1979,411.2,327.2715278,425.4916667
29/11/1979,411.7,328.3840278,427.0291667
30/11/1979,415.7,329.5274306,429.4
3/12/1979,428.8,330.7305556,432.6291667
4/12/1979,431.2,331.94375,436.3958333
5/12/1979,426.4,333.1215278,439.4
6/12/1979,433.8,334.353125,443.0583333
7/12/1979,430.4,335.5225694,446.6125
10/12/1979,431.2,336.6736111,449.5291667
11/12/1979,445.5,337.9329861,453.8916667
12/12/1979,446.3,339.2003472,458.4125
13/12/1979,458.8,340.5072917,463.7083333
14/12/1979,456.8,341.8003472,468.9625
17/12/1979,469.5,343.159375,473.8208333
18/12/1979,477.8,344.6003472,479.325
19/12/1979,488.5,346.0857639,485.3958333
20/12/1979,471.5,347.4496528,488.9583333
21/12/1979,473.1,348.8399306,492.45
24/12/1979,473.1,350.2173611,496.3416667
25/12/1979,473.1,351.5583333,499.6208333
26/12/1979,473.1,352.9267361,503.1791667
27/12/1979,473.1,354.2677083,506.675
28/12/1979,512,355.8625,512.2166667
31/12/1979,512,357.4892361,517.6958333
1/01/1980,512,359.1239583,522.1291667
2/01/1980,559.5,361.071875,530.6875
3/01/1980,634,363.5302083,544.3958333
4/01/1980,588,365.6829861,553.5833333
7/01/1980,633.5,368.1357639,565.6666667
8/01/1980,610,370.4180556,577.2083333
9/01/1980,607.2,372.6743056,588.3833333
10/01/1980,602.9,374.8923611,599.1958333
11/01/1980,623,377.2475694,611.6875
14/01/1980,660,379.8763889,627.2625
15/01/1980,684,382.6694444,644.8375
16/01/1980,760,386.03125,665.5041667
17/01/1980,750,389.3125,685.3375
18/01/1980,835,393.1493056,712.2541667
21/01/1980,850,397.0982639,736.4625
22/01/1980,737.5,400.2510417,745.0875
23/01/1980,695,403.0756944,754.0041667
24/01/1980,717,406.0392361,760.9625
25/01/1980,668,408.6791667,765.7958333
28/01/1980,624,410.9951389,767.1958333
29/01/1980,674.3,413.6614583,773.1458333
30/01/1980,691,416.4409722,778.8125
31/01/1980,653,418.9795139,778.2291667
1/02/1980,676.5,421.6440972,777.6041667
4/02/1980,669.8,424.2375,770.0833333
5/02/1980,682,426.8753472,764.4166667
6/02/1980,709,429.7215278,753.9166667
7/02/1980,699.3,432.5027778,741.3541667
8/02/1980,692,435.1909722,737.5625
11/02/1980,710.5,438.0052083,738.8541667
12/02/1980,694.5,440.7215278,736.9791667
13/02/1980,696.8,443.440625,739.375
14/02/1980,682,446.053125,744.2083333
15/02/1980,667,448.5920139,743.6041667
18/02/1980,661.5,451.1270833,741.1458333
19/02/1980,652.3,453.6420139,741.0833333
20/02/1980,606,455.8260417,735.2083333
21/02/1980,665,458.4545139,734.8125
22/02/1980,630,460.8663194,730.4791667
25/02/1980,616.5,463.1677083,722.7708333
26/02/1980,642.3,465.6208333,718.0208333
27/02/1980,636,467.9743056,713.3541667
28/02/1980,646,470.3510417,707.9791667
29/02/1980,637,472.7,703.1875
3/03/1980,633.8,475.0732639,697.9375
4/03/1980,631.3,477.3607639,693.7083333
5/03/1980,643.5,479.7611111,691.75
6/03/1980,626,482.0211806,688.7916667
7/03/1980,609,484.1756944,685.1875
10/03/1980,585,486.1513889,683.4375
11/03/1980,570.3,487.9517361,675.5416667
12/03/1980,585.7,489.8659722,671.85
13/03/1980,556.5,491.5447917,666.85
14/03/1980,523,492.9909722,656.9125
17/03/1980,484,494.1524306,644.2458333
18/03/1980,481.5,495.3072917,630.5375
19/03/1980,527,496.7506944,621.3708333
20/03/1980,561,498.4583333,615.3083333
21/03/1980,525,499.8618056,606.4541667
24/03/1980,558.3,501.4815972,599.35
25/03/1980,547.3,502.9972222,592.7875
26/03/1980,507.5,504.1916667,584.3291667
27/03/1980,485.3,505.2756944,576.0166667
28/03/1980,490,506.3430556,569.3291667
31/03/1980,494.5,507.4194444,561.7291667
1/04/1980,509.5,508.6166667,557.8125
2/04/1980,500.5,509.7802083,555.9375
3/04/1980,485.8,510.7520833,556.0833333
4/04/1980,485.8,511.6826389,556.4375
7/04/1980,485.8,512.4465278,553
8/04/1980,528,513.5506944,550.25
9/04/1980,554,514.7590278,552.6666667
10/04/1980,526,515.8493056,549.9791667
11/04/1980,530.5,516.8916667,548.5833333
14/04/1980,529.8,517.9545139,550.4375
15/04/1980,497.5,518.8138889,551.4583333
16/04/1980,520,519.6784722,553.9583333
17/04/1980,513,520.4822917,555.5
18/04/1980,515.6,521.1826389,556.0083333
21/04/1980,506,521.7381944,556.4666667
22/04/1980,502.4,522.4354167,557.8541667
23/04/1980,506.5,523.2861111,559.5833333
24/04/1980,515.7,524.19375,562.0791667
25/04/1980,551.5,525.4402778,564.0375
28/04/1980,524.3,526.4017361,561.5583333
29/04/1980,513.8,527.1013889,560.5375
30/04/1980,518,527.9104167,559.4958333
1/05/1980,490,528.5701389,556.1833333
2/05/1980,512.5,529.33125,557.4333333
5/05/1980,512.5,530.1524306,556.8083333
6/05/1980,512.5,531.0309028,556.7666667
7/05/1980,510,531.9302083,556.3
8/05/1980,515.8,532.7826389,557.1125
9/05/1980,508.3,533.5899306,557.6
12/05/1980,513.3,534.4805556,558.1625
13/05/1980,512,535.2930556,557.8541667
14/05/1980,525,536.2180556,555.6458333
15/05/1980,517,537.2041667,555.0416667
16/05/1980,516.5,538.19375,555.2708333
19/05/1980,513.8,539.1392361,554.9166667
20/05/1980,507.8,540.0125,556.3958333
21/05/1980,513.5,540.95,556.4791667
22/05/1980,501,541.8402778,555.5208333
23/05/1980,511.3,542.7447917,555.4166667
26/05/1980,511.3,543.6263889,555.5208333
27/05/1980,514.8,544.4583333,555.4416667
28/05/1980,526.5,545.4097222,556.9625
29/05/1980,519.6,546.3131944,557.4916667
30/05/1980,535.5,547.3010417,559.45
2/06/1980,561.5,548.5114583,562.4916667
3/06/1980,552.5,549.6399306,565.45
4/06/1980,571.5,550.928125,570.0333333
5/06/1980,581.8,552.2572917,575.7
6/06/1980,597,553.6958333,583.1375
9/06/1980,623.8,555.3347222,592.325
10/06/1980,604,556.778125,600.9083333
11/06/1980,596,558.1868056,607.9708333
12/06/1980,590,559.5618056,614.5333333
13/06/1980,608.4,561.0420139,622.3333333
16/06/1980,595,562.4395833,628.0416667
17/06/1980,591.8,563.6934028,634.0541667
18/06/1980,602.5,565.0184028,639.6375
19/06/1980,599,566.2916667,642.7625
20/06/1980,602.9,567.5010417,646.9625
23/06/1980,596.5,568.6489583,649.0458333
24/06/1980,603,569.8753472,650.8166667
25/06/1980,622.5,571.1861111,652.9416667
26/06/1980,624.5,572.5340278,653.0041667
27/06/1980,637.5,573.9670139,655.7958333
30/06/1980,653.5,575.4114583,660.5875
1/07/1980,660,576.8958333,666.4208333
2/07/1980,661.5,578.3034722,670.8458333
3/07/1980,663.5,579.7388889,676.5541667
4/07/1980,666.5,581.1069444,682.7833333
7/07/1980,667.5,582.4246528,688.2
8/07/1980,687.5,583.8065972,695.575
9/07/1980,671,585.1920139,701.25
10/07/1980,656.5,586.465625,706.25
11/07/1980,667,587.8121528,711.5833333
14/07/1980,650,589.040625,713.875
15/07/1980,619.5,590.0572917,713.4583333
16/07/1980,624.8,591.1104167,712.3958333
17/07/1980,627.3,591.9107639,710.2083333
18/07/1980,606,592.5635417,705.7083333
21/07/1980,617.5,593.2961806,702.0416667
22/07/1980,613,593.6677083,697.8333333
23/07/1980,631.3,593.6486111,694.8958333
24/07/1980,643,594.0305556,692.8541667
25/07/1980,651.8,594.1572917,689.875
28/07/1980,643.5,594.3899306,687.5833333
29/07/1980,646.8,594.6645833,686.7708333
30/07/1980,629,594.8461806,683.6041667
31/07/1980,614.3,594.7854167,680.625
1/08/1980,622,594.5215278,680.8333333
4/08/1980,630.8,594.1517361,681.3333333
5/08/1980,630.5,593.2524306,681.6041667
6/08/1980,627.8,592.4034722,683.4166667
7/08/1980,629.5,590.9763889,684.4166667
8/08/1980,630,589.4486111,685.8333333
11/08/1980,617,588.6118056,684.6458333
12/08/1980,605,587.9868056,681.4791667
13/08/1980,615.3,587.2802083,678.4375
14/08/1980,626,586.9885417,676.9791667
15/08/1980,624.5,586.9920139,675.125
18/08/1980,612.3,586.5614583,673.7291667
19/08/1980,624,586.0961806,674.5416667
20/08/1980,634.8,585.9694444,675.6041667
21/08/1980,645.3,585.7524306,676.8125
22/08/1980,639.2,585.5402778,677.5375
25/08/1980,639.2,585.2430556,678.4916667
26/08/1980,628.9,584.6864583,678.4375
27/08/1980,633.9,584.2322917,678.7583333
28/08/1980,635.3,583.8385417,680.2833333
29/08/1980,631.3,583.2881944,682.4708333
1/09/1980,628.8,582.8315972,683.5958333
2/09/1980,640,582.4375,684.7625
3/09/1980,636.8,582.1232639,685.7833333
4/09/1980,647.3,581.9861111,688.7
5/09/1980,651,581.9131944,690.95
8/09/1980,672,582.0503472,694.0541667
9/09/1980,670.5,582.4982639,696.1583333
10/09/1980,686.5,582.6475694,700.1
11/09/1980,674,582.953125,703
12/09/1980,685.5,583.4322917,707.7208333
15/09/1980,666.5,583.6006944,710.4416667
16/09/1980,668,583.8229167,713.1666667
17/09/1980,673,584.0104167,716.6458333
18/09/1980,672,584.2534722,720.25
19/09/1980,674,584.5329861,723.0833333
22/09/1980,710,585.0798611,729.1875
23/09/1980,711,585.5486111,734.5
24/09/1980,710.5,586.1354167,739.4583333
25/09/1980,697.8,586.7517361,741.6041667
26/09/1980,698.8,587.5416667,743.9583333
29/09/1980,679.3,588.2986111,743.3541667
30/09/1980,666.8,588.8614583,742.75
1/10/1980,682,589.7329861,742.4583333
2/10/1980,665.8,590.7243056,742.3958333
3/10/1980,660.5,591.95,741.7708333
6/10/1980,675.5,593.2972222,741.9791667
7/10/1980,678.2,594.346875,742.4916667
8/10/1980,677,595.1524306,742.7416667
9/10/1980,690,596.2982639,741.075
10/10/1980,685.3,597.1802083,738.9291667
13/10/1980,679.8,598.1003472,736.3666667
14/10/1980,668.5,599.2184028,733.9291667
15/10/1980,678,600.5569444,732.2
16/10/1980,674,601.8347222,731.7625
17/10/1980,670.5,603.0569444,732.075
20/10/1980,657,604.08125,729.9916667
21/10/1980,652.5,605.1368056,728.8875
22/10/1980,660,606.346875,728.8458333
23/10/1980,634.5,607.3798611,725.4291667
24/10/1980,633,608.4024306,721.6666667
27/10/1980,637.3,609.1611111,718.3541667
28/10/1980,631.8,609.7010417,713.5
29/10/1980,644,610.5204861,710.0625
30/10/1980,642.5,611.2982639,706.9583333
31/10/1980,629,611.9875,703.6666667
3/11/1980,640.5,612.9805556,700.5416667
4/11/1980,646,613.8555556,698.2083333
5/11/1980,652,614.8208333,696.6666667
6/11/1980,632,615.6291667,694.5833333
7/11/1980,596,616.2541667,689.875
10/11/1980,612.5,617.01875,685.9166667
11/11/1980,598.5,617.6576389,682.9166667
12/11/1980,619.5,618.3784722,681.7916667
13/11/1980,622,618.8680556,680.5208333
14/11/1980,612.5,619.4809028,678.9166667
17/11/1980,611.8,620.1614583,676.2291667
18/11/1980,619,620.8628472,674.2708333
19/11/1980,629.8,621.8333333,674.3333333
20/11/1980,630.5,622.6527778,673.5
21/11/1980,634.8,623.5017361,672.5625
24/11/1980,631,624.3246528,670.8125
25/11/1980,616.3,625.0625,669.5
26/11/1980,623,625.8072917,671.75
27/11/1980,622,626.5972222,672.5416667
28/11/1980,619.8,627.3368056,674.3125
1/12/1980,635,628.1909722,675.6041667
2/12/1980,627,628.8993056,676.0208333
3/12/1980,627.3,629.6649306,677.25
4/12/1980,631.5,630.4635417,678.8958333
5/12/1980,617,631.1805556,678.7291667
8/12/1980,617.3,631.9409722,677.6875
9/12/1980,604,632.5694444,675.4791667
10/12/1980,579,633.1111111,670.8333333
11/12/1980,558,633.4357639,664.75
12/12/1980,562.8,633.7934028,660.2916667
15/12/1980,579,634.2392361,656.625
16/12/1980,561,634.4788194,651.5416667
17/12/1980,575.5,634.8670139,647.8541667
18/12/1980,573.5,635.1309028,642.7291667
19/12/1980,575,635.2246528,638.3958333
22/12/1980,594.8,635.5180556,635.6875
23/12/1980,602.5,635.7333333,633.2708333
24/12/1980,602.5,635.8774306,632.0625
25/12/1980,602.5,635.915625,630.8333333
26/12/1980,602.5,635.7680556,630.7083333
29/12/1980,593.8,635.696875,631.9375
30/12/1980,589.8,635.6534722,634.5833333
31/12/1980,589.8,635.6517361,636.8333333
1/01/1981,589.8,635.5222222,637.7291667
2/01/1981,589.8,635.4857639,640.125
5/01/1981,597.5,635.5256944,641.9583333
6/01/1981,599.3,635.503125,644.1041667
7/01/1981,585,635.4059028,644.9375
8/01/1981,574.8,635.2104167,643.2708333
9/01/1981,577.8,635.0802083,641.2083333
12/01/1981,562,634.7954861,637.8333333
13/01/1981,562.8,634.3805556,634.5208333
14/01/1981,556.5,633.9083333,630.6875
15/01/1981,571.5,633.45,628.8333333
16/01/1981,560.8,632.8059028,626.4166667
19/01/1981,566.8,632.1583333,624.5
20/01/1981,562,631.4673611,622.1875
21/01/1981,578,630.8736111,621.2083333
22/01/1981,564,630.1618056,618.4166667
23/01/1981,553,629.3666667,614.5625
26/01/1981,528.5,628.2625,609.8541667
27/01/1981,524,627.2416667,605.625
28/01/1981,523.5,626.3180556,601.1041667
29/01/1981,493.8,625.1149306,595.4166667
30/01/1981,506.5,624.1184028,590.7291667
2/02/1981,493.5,623.2434028,585.4791667
3/02/1981,486.3,622.2815972,578.375
4/02/1981,505,621.4326389,573.7291667
5/02/1981,498.5,620.6861111,568.0416667
6/02/1981,500.5,619.8736111,562.9166667
9/02/1981,512.5,619.1756944,557.4583333
10/02/1981,519.5,618.3996528,553.75
11/02/1981,501,617.4135417,549.4166667
12/02/1981,490.3,616.2920139,546.2291667
13/02/1981,491.5,615.2364583,543.5208333
16/02/1981,490.3,614.1496528,540.75
17/02/1981,500.8,613.2590278,541.3333333
18/02/1981,505,612.5003472,541.2083333
19/02/1981,503.3,611.6756944,542.0208333
20/02/1981,511.5,610.8475694,544.125
23/02/1981,501.5,609.9517361,543.8333333
24/02/1981,503,609.0854167,544.2083333
25/02/1981,500.5,608.1895833,544.2083333
26/02/1981,492,607.23125,542.5
27/02/1981,489,606.3423611,539.9583333
2/03/1981,465.5,605.3736111,537
3/03/1981,471,604.371875,535.3958333
4/03/1981,465.5,603.2572917,533.2291667
5/03/1981,461.5,602.1253472,530.8333333
6/03/1981,467,601.1166667,528.0208333
9/03/1981,474.3,600.0767361,525.4583333
10/03/1981,487.3,599.0524306,524.125
11/03/1981,476.3,597.8788194,521.1875
12/03/1981,478,596.759375,519.2291667
13/03/1981,492,595.7371528,518.3125
16/03/1981,499.8,594.840625,518.25
17/03/1981,493.3,593.8642361,518.3541667
18/03/1981,506,592.9663194,519.7708333
19/03/1981,510,592.1243056,523.4791667
20/03/1981,516.8,591.3465278,527.2916667
23/03/1981,526,590.5548611,532.3333333
24/03/1981,536.3,589.8569444,538.5625
25/03/1981,528,589.0288194,543.6458333
26/03/1981,539.5,588.2545139,549.0833333
27/03/1981,538.8,587.3291667,553.375
30/03/1981,526.5,586.3291667,557.5625
31/03/1981,513.8,585.1295139,560.5416667
1/04/1981,514.3,584.0201389,562.3958333
2/04/1981,519.5,582.8673611,564.0416667
3/04/1981,523,581.8708333,566.5208333
6/04/1981,533.8,580.9385417,568.8333333
7/04/1981,514.3,579.8361111,569.1875
8/04/1981,508.5,578.7006944,568.5
9/04/1981,503,577.5131944,566.5833333
10/04/1981,493.5,576.0097222,563.0208333
13/04/1981,473.8,574.3621528,558.5
14/04/1981,483,572.7822917,553.7916667
15/04/1981,476.3,571.2440972,548.5833333
16/04/1981,482.5,569.7423611,544.9166667
17/04/1981,482.5,568.3760417,542.3125
20/04/1981,482.5,567.0965278,539.6666667
21/04/1981,481,565.7006944,536.4583333
22/04/1981,501,564.5565972,534.625
23/04/1981,488.5,563.3621528,530.8541667
24/04/1981,494.5,562.1052083,529.2083333
27/04/1981,483,560.75,527.0833333
28/04/1981,482.8,559.4010417,525.3958333
29/04/1981,477.3,557.9236111,524.0416667
30/04/1981,482.8,556.5173611,524.7916667
1/05/1981,487.5,555.1822917,525.1666667
4/05/1981,487.5,553.9253472,526.1041667
5/05/1981,476.3,552.5243056,525.5833333
6/05/1981,482,551.1909722,525.5416667
7/05/1981,477.8,549.8524306,525.1458333
8/05/1981,485.8,548.6631944,525.5416667
11/05/1981,493,547.5555556,524.875
12/05/1981,484,546.3333333,524.5
13/05/1981,484.3,545.2899306,523.6458333
14/05/1981,476.5,544.203125,523.1041667
15/05/1981,485,543.1458333,523.2916667
18/05/1981,481.8,542.1041667,523.6666667
19/05/1981,481.5,540.9756944,523.5625
20/05/1981,479.8,539.8454861,522.9166667
21/05/1981,475,538.7760417,521.875
22/05/1981,472.8,537.6111111,521.5833333
25/05/1981,472.8,536.4079861,520.8125
26/05/1981,466.5,535.1197917,519.875
27/05/1981,466.8,533.9722222,518.2916667
28/05/1981,479,533.1597222,517.125
29/05/1981,479.3,532.234375,516.7291667
1/06/1981,483.3,531.4340278,516.6458333
2/06/1981,474,530.4236111,516.4375
3/06/1981,475.5,529.40625,515.6458333
4/06/1981,462.5,528.3645833,514.0416667
5/06/1981,460,527.3107639,512.25
8/06/1981,473.5,526.3003472,511.7291667
9/06/1981,460.5,525.125,510.5208333
10/06/1981,465.3,523.9774306,509.8958333
11/06/1981,464.3,522.7934028,509.1875
12/06/1981,472,521.6892361,509.6458333
15/06/1981,471.8,520.6857639,510.0625
16/06/1981,461.5,519.5642361,508.6041667
17/06/1981,461.8,518.4513889,507.1458333
18/06/1981,459,517.3350694,505.125
