DateTime,Date,Demand,Price,MaxTemp,MinTemp,Rainfall
1/01/2000 2:30,1/01/2000,3615.71333,18.55,27,21,0.01
1/01/2000 5:30,1/01/2000,3280.89333,17.5,27,21,0.01
1/01/2000 8:30,1/01/2000,3801.56833,17.46,27,21,0.01
1/01/2000 11:30,1/01/2000,4185.38833,18.56,27,21,0.01
1/01/2000 14:30,1/01/2000,4087.325,17.5,27,21,0.01
1/01/2000 17:30,1/01/2000,4283.085,20.72,27,21,0.01
1/01/2000 20:30,1/01/2000,4460.78833,23.16,27,21,0.01
1/01/2000 23:30,1/01/2000,4349.14833,25.87,27,21,0.01
2/01/2000 2:30,2/01/2000,3365.965,18.62,27,18,0.01
2/01/2000 5:30,2/01/2000,3296.95667,16.8,27,18,0.01
2/01/2000 8:30,2/01/2000,4074.04667,17.5,27,18,0.01
2/01/2000 11:30,2/01/2000,4332.05667,20.32,27,18,0.01
2/01/2000 14:30,2/01/2000,4230.56167,18.02,27,18,0.01
2/01/2000 17:30,2/01/2000,4386.45833,22.28,27,18,0.01
2/01/2000 20:30,2/01/2000,4589.87333,25.85,27,18,0.01
2/01/2000 23:30,2/01/2000,4509.28833,33.45,27,18,0.01
3/01/2000 2:30,3/01/2000,3485.74333,20.81,27,20,0.01
3/01/2000 5:30,3/01/2000,3414.18833,18.56,27,20,0.01
3/01/2000 8:30,3/01/2000,4281.68667,18.56,27,20,0.01
3/01/2000 11:30,3/01/2000,4551.50667,24.57,27,20,0.01
3/01/2000 14:30,3/01/2000,4406.38333,22.22,27,20,0.01
3/01/2000 17:30,3/01/2000,4607.88167,24.35,27,20,0.01
3/01/2000 20:30,3/01/2000,4708.71667,25.89,27,20,0.01
3/01/2000 23:30,3/01/2000,4626.82,32.22,27,20,0.01
4/01/2000 2:30,4/01/2000,3559.15833,18.5,28,19,0.01
4/01/2000 5:30,4/01/2000,3634.325,22.28,28,19,0.01
4/01/2000 8:30,4/01/2000,5139.79333,35.05,28,19,0.01
4/01/2000 11:30,4/01/2000,5330.91833,34.01,28,19,0.01
4/01/2000 14:30,4/01/2000,5352.035,34.02,28,19,0.01
4/01/2000 17:30,4/01/2000,5297.69,33.8,28,19,0.01
4/01/2000 20:30,4/01/2000,5056.20167,24.53,28,19,0.01
4/01/2000 23:30,4/01/2000,4846.18833,33.65,28,19,0.01
5/01/2000 2:30,5/01/2000,3662.295,15.2,33,20,3
5/01/2000 5:30,5/01/2000,3779.115,17.97,33,20,3
5/01/2000 8:30,5/01/2000,5262.36833,32.09,33,20,3
5/01/2000 11:30,5/01/2000,5625.39333,41.25,33,20,3
5/01/2000 14:30,5/01/2000,5656.44333,45.27,33,20,3
5/01/2000 17:30,5/01/2000,5586.895,35,33,20,3
5/01/2000 20:30,5/01/2000,5181.58167,26.04,33,20,3
5/01/2000 23:30,5/01/2000,4903.40167,30.15,33,20,3
6/01/2000 2:30,6/01/2000,3726.35167,16.23,27,21,0.2
6/01/2000 5:30,6/01/2000,3826.90167,18.6,27,21,0.2
6/01/2000 8:30,6/01/2000,5281.12667,33.51,27,21,0.2
6/01/2000 11:30,6/01/2000,5457.92833,34.05,27,21,0.2
6/01/2000 14:30,6/01/2000,5397.545,30.19,27,21,0.2
6/01/2000 17:30,6/01/2000,5350.69833,33.09,27,21,0.2
6/01/2000 20:30,6/01/2000,5175.58,24.53,27,21,0.2
6/01/2000 23:30,6/01/2000,4885.27667,25.92,27,21,0.2
7/01/2000 2:30,7/01/2000,3745.83667,16.86,27,19,0.01
7/01/2000 5:30,7/01/2000,3788.195,18.56,27,19,0.01
7/01/2000 8:30,7/01/2000,5249.77833,30.33,27,19,0.01
7/01/2000 11:30,7/01/2000,5516.47,35,27,19,0.01
7/01/2000 14:30,7/01/2000,5377.33833,35,27,19,0.01
7/01/2000 17:30,7/01/2000,5326.19833,33.84,27,19,0.01
7/01/2000 20:30,7/01/2000,5005.005,24.5,27,19,0.01
7/01/2000 23:30,7/01/2000,4847.37333,33.98,27,19,0.01
8/01/2000 2:30,8/01/2000,3659.24333,21.65,28,20,0.6
8/01/2000 5:30,8/01/2000,3580.715,18.06,28,20,0.6
8/01/2000 8:30,8/01/2000,4636.37,23.47,28,20,0.6
8/01/2000 11:30,8/01/2000,4878.68667,32.15,28,20,0.6
8/01/2000 14:30,8/01/2000,4706.575,24.5,28,20,0.6
8/01/2000 17:30,8/01/2000,4760.25167,24.54,28,20,0.6
8/01/2000 20:30,8/01/2000,4793.45667,24.5,28,20,0.6
8/01/2000 23:30,8/01/2000,4660.09167,24.6,28,20,0.6
9/01/2000 2:30,9/01/2000,3556.66833,18.58,28,19,0.6
9/01/2000 5:30,9/01/2000,3454.88,16.67,28,19,0.6
9/01/2000 8:30,9/01/2000,4195.44667,17.5,28,19,0.6
9/01/2000 11:30,9/01/2000,4512.02333,20.82,28,19,0.6
9/01/2000 14:30,9/01/2000,4437.695,20.76,28,19,0.6
9/01/2000 17:30,9/01/2000,4573.33167,21.82,28,19,0.6
9/01/2000 20:30,9/01/2000,4850.10667,24.54,28,19,0.6
9/01/2000 23:30,9/01/2000,4631.03667,24.59,28,19,0.6
10/01/2000 2:30,10/01/2000,3614.22833,14.95,29,19,1
10/01/2000 5:30,10/01/2000,3783.88667,17.46,29,19,1
10/01/2000 8:30,10/01/2000,5352.03,35.32,29,19,1
10/01/2000 11:30,10/01/2000,5466.41167,34.35,29,19,1
10/01/2000 14:30,10/01/2000,5478.995,34.19,29,19,1
10/01/2000 17:30,10/01/2000,5349.585,31.63,29,19,1
10/01/2000 20:30,10/01/2000,5148.17667,24.51,29,19,1
10/01/2000 23:30,10/01/2000,4877.71667,27.2,29,19,1
11/01/2000 2:30,11/01/2000,3765.31333,20.37,28,17,0.01
11/01/2000 5:30,11/01/2000,3855.82667,24.58,28,17,0.01
11/01/2000 8:30,11/01/2000,5329.23667,33.93,28,17,0.01
11/01/2000 11:30,11/01/2000,5445.58833,34.05,28,17,0.01
11/01/2000 14:30,11/01/2000,5349.30167,33.93,28,17,0.01
11/01/2000 17:30,11/01/2000,5275.13167,34.02,28,17,0.01
11/01/2000 20:30,11/01/2000,5055.565,25.87,28,17,0.01
11/01/2000 23:30,11/01/2000,4821.60167,34.37,28,17,0.01
12/01/2000 2:30,12/01/2000,3696.85,16.05,28,18,0.01
12/01/2000 5:30,12/01/2000,3800.275,17.98,28,18,0.01
12/01/2000 8:30,12/01/2000,5286.97833,31.49,28,18,0.01
12/01/2000 11:30,12/01/2000,5363.00833,31.97,28,18,0.01
12/01/2000 14:30,12/01/2000,5308.61667,32.43,28,18,0.01
12/01/2000 17:30,12/01/2000,5250.385,32.66,28,18,0.01
12/01/2000 20:30,12/01/2000,4991.08667,24.57,28,18,0.01
12/01/2000 23:30,12/01/2000,4767.895,32.69,28,18,0.01
13/01/2000 2:30,13/01/2000,3669.92,16.58,27,18,1
13/01/2000 5:30,13/01/2000,3744.86833,16.16,27,18,1
13/01/2000 8:30,13/01/2000,5317.62333,34.35,27,18,1
13/01/2000 11:30,13/01/2000,5319.86333,33.55,27,18,1
13/01/2000 14:30,13/01/2000,5256.05833,32.64,27,18,1
13/01/2000 17:30,13/01/2000,5238.82,32.41,27,18,1
13/01/2000 20:30,13/01/2000,5149.33833,32.53,27,18,1
13/01/2000 23:30,13/01/2000,4845.085,33.17,27,18,1
14/01/2000 2:30,14/01/2000,3679.60167,16.5,27,19,0.01
14/01/2000 5:30,14/01/2000,3785.64833,17.39,27,19,0.01
14/01/2000 8:30,14/01/2000,5306.34667,33.47,27,19,0.01
14/01/2000 11:30,14/01/2000,5488.055,36.17,27,19,0.01
14/01/2000 14:30,14/01/2000,5232.70333,32.73,27,19,0.01
14/01/2000 17:30,14/01/2000,5243.86833,33.37,27,19,0.01
14/01/2000 20:30,14/01/2000,4961.20333,27.38,27,19,0.01
14/01/2000 23:30,14/01/2000,4825.70167,35.2,27,19,0.01
15/01/2000 2:30,15/01/2000,3609.28833,17.49,28,19,3
15/01/2000 5:30,15/01/2000,3575.14,17.5,28,19,3
15/01/2000 8:30,15/01/2000,4651.47667,30.62,28,19,3
15/01/2000 11:30,15/01/2000,4925.53667,35.01,28,19,3
15/01/2000 14:30,15/01/2000,4727.93,33.55,28,19,3
15/01/2000 17:30,15/01/2000,4719.44833,32.57,28,19,3
15/01/2000 20:30,15/01/2000,4787.27333,33.47,28,19,3
15/01/2000 23:30,15/01/2000,4646.62667,32.72,28,19,3
16/01/2000 2:30,16/01/2000,3531.45667,18.42,29,19,0.2
16/01/2000 5:30,16/01/2000,3426.15167,16.65,29,19,0.2
16/01/2000 8:30,16/01/2000,4267.84667,17.5,29,19,0.2
16/01/2000 11:30,16/01/2000,4576.53,20.98,29,19,0.2
16/01/2000 14:30,16/01/2000,4445.54333,20.77,29,19,0.2
16/01/2000 17:30,16/01/2000,4587.26333,21.84,29,19,0.2
16/01/2000 20:30,16/01/2000,4913.75167,26.73,29,19,0.2
16/01/2000 23:30,16/01/2000,4632.23167,24.72,29,19,0.2
17/01/2000 2:30,17/01/2000,3668.62,17.48,29,19,0.01
17/01/2000 5:30,17/01/2000,3810.77333,21.83,29,19,0.01
17/01/2000 8:30,17/01/2000,5467.79333,34.53,29,19,0.01
17/01/2000 11:30,17/01/2000,5701.74,35,29,19,0.01
17/01/2000 14:30,17/01/2000,5766.925,37.49,29,19,0.01
17/01/2000 17:30,17/01/2000,5724.48333,38.14,29,19,0.01
17/01/2000 20:30,17/01/2000,5229.865,27.12,29,19,0.01
17/01/2000 23:30,17/01/2000,4953.015,28.57,29,19,0.01
18/01/2000 2:30,18/01/2000,3865.42167,20.68,29,19,7
18/01/2000 5:30,18/01/2000,3979.02667,17.5,29,19,7
18/01/2000 8:30,18/01/2000,5553.66833,35.63,29,19,7
18/01/2000 11:30,18/01/2000,5769.06167,56.1,29,19,7
18/01/2000 14:30,18/01/2000,5722.74,44.42,29,19,7
18/01/2000 17:30,18/01/2000,5663.37833,68.82,29,19,7
18/01/2000 20:30,18/01/2000,5339.39,35,29,19,7
18/01/2000 23:30,18/01/2000,5132.06,39.65,29,19,7
