DateTime,Date,Demand,Price,MaxTemp,MinTemp,Rainfall
1/01/2004 2:30,1/01/2004,4307.565,15.94,29.2,18.4,0.01
1/01/2004 5:30,1/01/2004,4062.47167,14.55,29.2,18.4,0.01
1/01/2004 8:30,1/01/2004,4794.82833,16.37,29.2,18.4,0.01
1/01/2004 11:30,1/01/2004,5242.36833,17.1,29.2,18.4,0.01
1/01/2004 14:30,1/01/2004,5302.08,22.28,29.2,18.4,0.01
1/01/2004 17:30,1/01/2004,5514.39,36.09,29.2,18.4,0.01
1/01/2004 20:30,1/01/2004,5538.38167,33.66,29.2,18.4,0.01
1/01/2004 23:30,1/01/2004,5084.795,22.61,29.2,18.4,0.01
2/01/2004 2:30,2/01/2004,4235.035,16,29.8,18.9,0.01
2/01/2004 5:30,2/01/2004,4238.13833,14.83,29.8,18.9,0.01
2/01/2004 8:30,2/01/2004,5583.225,24.38,29.8,18.9,0.01
2/01/2004 11:30,2/01/2004,5983.07167,37.7,29.8,18.9,0.01
2/01/2004 14:30,2/01/2004,6102.37667,36.66,29.8,18.9,0.01
2/01/2004 17:30,2/01/2004,6158.74667,36.92,29.8,18.9,0.01
2/01/2004 20:30,2/01/2004,5861.98167,24.08,29.8,18.9,0.01
2/01/2004 23:30,2/01/2004,5396.06,25.1,29.8,18.9,0.01
3/01/2004 2:30,3/01/2004,4350.695,15.06,29.6,21.8,0.01
3/01/2004 5:30,3/01/2004,4275.81833,15.87,29.6,21.8,0.01
3/01/2004 8:30,3/01/2004,5435.41667,22.26,29.6,21.8,0.01
3/01/2004 11:30,3/01/2004,5861.81,55.32,29.6,21.8,0.01
3/01/2004 14:30,3/01/2004,5832.65167,46.9,29.6,21.8,0.01
3/01/2004 17:30,3/01/2004,5917.27167,48.33,29.6,21.8,0.01
3/01/2004 20:30,3/01/2004,5911.93667,33.54,29.6,21.8,0.01
3/01/2004 23:30,3/01/2004,5421.11833,36.13,29.6,21.8,0.01
4/01/2004 2:30,4/01/2004,4381.98,16.34,29.2,22.5,5.8
4/01/2004 5:30,4/01/2004,4287.95833,16.37,29.2,22.5,5.8
4/01/2004 8:30,4/01/2004,5185.90333,23.64,29.2,22.5,5.8
4/01/2004 11:30,4/01/2004,5809.65333,80.45,29.2,22.5,5.8
4/01/2004 14:30,4/01/2004,5779.06667,31.70041,29.2,22.5,5.8
4/01/2004 17:30,4/01/2004,5916.17833,59.03,29.2,22.5,5.8
4/01/2004 20:30,4/01/2004,5939.79,32.89,29.2,22.5,5.8
4/01/2004 23:30,4/01/2004,5415.07,26.65,29.2,22.5,5.8
5/01/2004 2:30,5/01/2004,4480.58167,16.12,30.8,23.6,4.4
5/01/2004 5:30,5/01/2004,4649.17167,20.24,30.8,23.6,4.4
5/01/2004 8:30,5/01/2004,6556.41,58.08,30.8,23.6,4.4
5/01/2004 11:30,5/01/2004,6980.17833,88.65,30.8,23.6,4.4
5/01/2004 14:30,5/01/2004,7153.78,82.92,30.8,23.6,4.4
5/01/2004 17:30,5/01/2004,7029.54333,40.9,30.8,23.6,4.4
5/01/2004 20:30,5/01/2004,6588.48667,21.49,30.8,23.6,4.4
5/01/2004 23:30,5/01/2004,5771.43167,26.96,30.8,23.6,4.4
6/01/2004 2:30,6/01/2004,4700.14667,16.33,32.7,23.8,0.01
6/01/2004 5:30,6/01/2004,4812.42167,17.71,32.7,23.8,0.01
6/01/2004 8:30,6/01/2004,6670.14667,37.53,32.7,23.8,0.01
6/01/2004 11:30,6/01/2004,7175.12,31.09,32.7,23.8,0.01
6/01/2004 14:30,6/01/2004,7512.69167,44.06,32.7,23.8,0.01
6/01/2004 17:30,6/01/2004,7334.955,22.28,32.7,23.8,0.01
6/01/2004 20:30,6/01/2004,6979.565,28.93,32.7,23.8,0.01
6/01/2004 23:30,6/01/2004,5983.85167,26.07,32.7,23.8,0.01
7/01/2004 2:30,7/01/2004,4896.52333,16.22,34.2,25,0.01
7/01/2004 5:30,7/01/2004,4940.89333,16.37,34.2,25,0.01
7/01/2004 8:30,7/01/2004,6713.44833,36.49,34.2,25,0.01
7/01/2004 11:30,7/01/2004,7552.09333,41.96,34.2,25,0.01
7/01/2004 14:30,7/01/2004,7694.695,34.59193,34.2,25,0.01
7/01/2004 17:30,7/01/2004,7553.52667,60.76,34.2,25,0.01
7/01/2004 20:30,7/01/2004,7251.24667,41.1,34.2,25,0.01
7/01/2004 23:30,7/01/2004,6200.48,27.08,34.2,25,0.01
8/01/2004 2:30,8/01/2004,5043.455,17.71,38,27.1,0.01
8/01/2004 5:30,8/01/2004,5108.93,17.46,38,27.1,0.01
8/01/2004 8:30,8/01/2004,6806.05167,34.72,38,27.1,0.01
8/01/2004 11:30,8/01/2004,7480.585,39.23,38,27.1,0.01
8/01/2004 14:30,8/01/2004,7659.775,49.99,38,27.1,0.01
8/01/2004 17:30,8/01/2004,7428.535,30.8,38,27.1,0.01
8/01/2004 20:30,8/01/2004,7033.735,20.84,38,27.1,0.01
8/01/2004 23:30,8/01/2004,6018.71,18.03,38,27.1,0.01
9/01/2004 2:30,9/01/2004,4928.31333,15.31,31.3,25,1.8
9/01/2004 5:30,9/01/2004,4995.49667,14.86,31.3,25,1.8
9/01/2004 8:30,9/01/2004,6574.78,23.84,31.3,25,1.8
9/01/2004 11:30,9/01/2004,6874.075,28.71,31.3,25,1.8
9/01/2004 14:30,9/01/2004,6870.21167,26.12,31.3,25,1.8
9/01/2004 17:30,9/01/2004,6585.055,18.38,31.3,25,1.8
9/01/2004 20:30,9/01/2004,6220.255,16.75,31.3,25,1.8
9/01/2004 23:30,9/01/2004,5666.435,16.63,31.3,25,1.8
10/01/2004 2:30,10/01/2004,4576.595,14.57,32.1,23,2.4
10/01/2004 5:30,10/01/2004,4574.93833,12.66,32.1,23,2.4
10/01/2004 8:30,10/01/2004,5724.5,18.34,32.1,23,2.4
10/01/2004 11:30,10/01/2004,6352.42,34.24,32.1,23,2.4
10/01/2004 14:30,10/01/2004,6313.36833,27.79,32.1,23,2.4
10/01/2004 17:30,10/01/2004,6255.44333,27.06,32.1,23,2.4
10/01/2004 20:30,10/01/2004,6158.87833,22.69,32.1,23,2.4
10/01/2004 23:30,10/01/2004,5700.215,17.3,32.1,23,2.4
11/01/2004 2:30,11/01/2004,4657.665,14.49,31.6,25.2,0.01
11/01/2004 5:30,11/01/2004,4557.66833,10.34,31.6,25.2,0.01
11/01/2004 8:30,11/01/2004,5441.65167,15.93,31.6,25.2,0.01
11/01/2004 11:30,11/01/2004,5918.93,18.51,31.6,25.2,0.01
11/01/2004 14:30,11/01/2004,6044.27333,25.72,31.6,25.2,0.01
11/01/2004 17:30,11/01/2004,6012.61667,18.96,31.6,25.2,0.01
11/01/2004 20:30,11/01/2004,6113.335,16.73,31.6,25.2,0.01
11/01/2004 23:30,11/01/2004,5604.05667,16.72,31.6,25.2,0.01
12/01/2004 2:30,12/01/2004,4631.38667,11.52,31.4,24.7,0.01
12/01/2004 5:30,12/01/2004,4723.62667,14.97,31.4,24.7,0.01
12/01/2004 8:30,12/01/2004,6598.955,25.87,31.4,24.7,0.01
12/01/2004 11:30,12/01/2004,7030.08333,26.59,31.4,24.7,0.01
12/01/2004 14:30,12/01/2004,7166.56167,32.44,31.4,24.7,0.01
12/01/2004 17:30,12/01/2004,6941.67167,23.37,31.4,24.7,0.01
12/01/2004 20:30,12/01/2004,6581.92667,18.32,31.4,24.7,0.01
12/01/2004 23:30,12/01/2004,5691.56,16.01,31.4,24.7,0.01
13/01/2004 2:30,13/01/2004,4700.955,13.29,31.8,22.1,0.6
13/01/2004 5:30,13/01/2004,4784.34667,14.45,31.8,22.1,0.6
13/01/2004 8:30,13/01/2004,6598.19,21.49,31.8,22.1,0.6
13/01/2004 11:30,13/01/2004,7029.83167,34.85,31.8,22.1,0.6
13/01/2004 14:30,13/01/2004,7142.31833,39.15,31.8,22.1,0.6
13/01/2004 17:30,13/01/2004,6931.175,27.31,31.8,22.1,0.6
13/01/2004 20:30,13/01/2004,6561.85167,19.79,31.8,22.1,0.6
13/01/2004 23:30,13/01/2004,5740.71333,16.4,31.8,22.1,0.6
14/01/2004 2:30,14/01/2004,4702.67667,11.42,31.1,24,1.8
14/01/2004 5:30,14/01/2004,4827.78667,15.31,31.1,24,1.8
14/01/2004 8:30,14/01/2004,6590.95333,27.01,31.1,24,1.8
14/01/2004 11:30,14/01/2004,6999.65667,27.54,31.1,24,1.8
14/01/2004 14:30,14/01/2004,7050.05,26.34,31.1,24,1.8
14/01/2004 17:30,14/01/2004,6763.15667,16.89,31.1,24,1.8
14/01/2004 20:30,14/01/2004,6458.79,16.4,31.1,24,1.8
14/01/2004 23:30,14/01/2004,5604.665,17.08,31.1,24,1.8
15/01/2004 2:30,15/01/2004,4649.71333,13.43,28.4,23,64.4
15/01/2004 5:30,15/01/2004,4771.535,15.85,28.4,23,64.4
15/01/2004 8:30,15/01/2004,6459.44833,17.1,28.4,23,64.4
15/01/2004 11:30,15/01/2004,6813.735,17.01,28.4,23,64.4
15/01/2004 14:30,15/01/2004,6739.09,18.8,28.4,23,64.4
15/01/2004 17:30,15/01/2004,6597.68,16.42,28.4,23,64.4
15/01/2004 20:30,15/01/2004,6291.45667,16.14,28.4,23,64.4
15/01/2004 23:30,15/01/2004,5537.13,16.53,28.4,23,64.4
16/01/2004 2:30,16/01/2004,4582.44,14.94,30.2,23.3,64.4
16/01/2004 5:30,16/01/2004,4743.96667,15.24,30.2,23.3,64.4
16/01/2004 8:30,16/01/2004,6528.06,18.54,30.2,23.3,64.4
16/01/2004 11:30,16/01/2004,6838.875,27.55,30.2,23.3,64.4
16/01/2004 14:30,16/01/2004,6915.80667,27.06,30.2,23.3,64.4
16/01/2004 17:30,16/01/2004,6733.77333,17.94,30.2,23.3,64.4
16/01/2004 20:30,16/01/2004,6259.36167,18.73,30.2,23.3,64.4
16/01/2004 23:30,16/01/2004,5675.50167,28.48,30.2,23.3,64.4
17/01/2004 2:30,17/01/2004,4648.47667,15.39,32.9,25.4,0.4
17/01/2004 5:30,17/01/2004,4638.97667,16.33,32.9,25.4,0.4
17/01/2004 8:30,17/01/2004,5952.66,23.26,32.9,25.4,0.4
17/01/2004 11:30,17/01/2004,6418.98333,23.29,32.9,25.4,0.4
17/01/2004 14:30,17/01/2004,6038.86667,19.05,32.9,25.4,0.4
17/01/2004 17:30,17/01/2004,6102.70333,16.37,32.9,25.4,0.4
17/01/2004 20:30,17/01/2004,5997.32833,17.99,32.9,25.4,0.4
17/01/2004 23:30,17/01/2004,5431.62667,18.17,32.9,25.4,0.4
18/01/2004 2:30,18/01/2004,4411.33833,10.9,34.4,23.3,13.2
18/01/2004 5:30,18/01/2004,4247.01667,11.77,34.4,23.3,13.2
18/01/2004 8:30,18/01/2004,5399.77,15.36,34.4,23.3,13.2
18/01/2004 11:30,18/01/2004,6156.235,15.72,34.4,23.3,13.2
18/01/2004 14:30,18/01/2004,6270.19167,16.47,34.4,23.3,13.2
18/01/2004 17:30,18/01/2004,6230.22,16.6,34.4,23.3,13.2
18/01/2004 20:30,18/01/2004,6209.41333,18.03,34.4,23.3,13.2
18/01/2004 23:30,18/01/2004,5505.175,20.98,34.4,23.3,13.2
19/01/2004 2:30,19/01/2004,4545.14,15.06,27,22.5,1.6
19/01/2004 5:30,19/01/2004,4714.04333,16.26,27,22.5,1.6
19/01/2004 8:30,19/01/2004,6440.895,18.75,27,22.5,1.6
19/01/2004 11:30,19/01/2004,6650.755,16.41,27,22.5,1.6
19/01/2004 14:30,19/01/2004,6543.21333,18.75,27,22.5,1.6
19/01/2004 17:30,19/01/2004,6337.065,17.32,27,22.5,1.6
19/01/2004 20:30,19/01/2004,6039.00167,21.72,27,22.5,1.6
19/01/2004 23:30,19/01/2004,5385.77,22.46,27,22.5,1.6
20/01/2004 2:30,20/01/2004,4401.05667,15.53,27.1,20.6,0.8
20/01/2004 5:30,20/01/2004,4549.61167,16.24,27.1,20.6,0.8
20/01/2004 8:30,20/01/2004,6142.855,19.68,27.1,20.6,0.8
20/01/2004 11:30,20/01/2004,6351.66167,18.8,27.1,20.6,0.8
20/01/2004 14:30,20/01/2004,6337.22,18.72,27.1,20.6,0.8
20/01/2004 17:30,20/01/2004,6276.33333,18.8,27.1,20.6,0.8
20/01/2004 20:30,20/01/2004,6001.835,32.1,27.1,20.6,0.8
20/01/2004 23:30,20/01/2004,5315.82,25.51,27.1,20.6,0.8
21/01/2004 2:30,21/01/2004,4333.53667,14.47,28.6,19.2,1.6
21/01/2004 5:30,21/01/2004,4558.39667,17.58,28.6,19.2,1.6
21/01/2004 8:30,21/01/2004,6237.92333,27.5,28.6,19.2,1.6
21/01/2004 11:30,21/01/2004,6494.905,31.69,28.6,19.2,1.6
21/01/2004 14:30,21/01/2004,6515.71667,21.71,28.6,19.2,1.6
21/01/2004 17:30,21/01/2004,6434.54,18.8,28.6,19.2,1.6
21/01/2004 20:30,21/01/2004,6059.56833,21.23,28.6,19.2,1.6
21/01/2004 23:30,21/01/2004,5442.26833,24.38,28.6,19.2,1.6
22/01/2004 2:30,22/01/2004,4453.58167,13.69,30.7,18.8,0.01
22/01/2004 5:30,22/01/2004,4628.925,16.22,30.7,18.8,0.01
22/01/2004 8:30,22/01/2004,6335.70667,23.35,30.7,18.8,0.01
22/01/2004 11:30,22/01/2004,6725.82333,22.3,30.7,18.8,0.01
